"Odds.homeWin","Odds.draw","Odds.awayWin","halfTime_score_Home","halfTime_score_Away","fullTime_score_Home","fullTime_score_Away","homeTeam","awayTeam","winner"
5.96,4.42,1.52,0,2,1,2,"Arminia Bielefeld","Bayer 04 Leverkusen","AWAY_TEAM"
2.29,3.46,2.93,1,3,3,3,"TSG 1899 Hoffenheim","VfB Stuttgart","DRAW"
3.32,3.66,2.04,1,1,1,1,"Eintracht Frankfurt","RB Leipzig","DRAW"
4.4,4.08,1.68,1,5,2,5,"Hertha BSC","Borussia Dortmund","AWAY_TEAM"
1.9,3.78,3.82,0,3,1,3,"SC Freiburg","1. FSV Mainz 05","AWAY_TEAM"
3.08,3.27,2.37,1,2,1,2,"1. FC Köln","1. FC Union Berlin","AWAY_TEAM"
1.89,3.51,4.11,3,3,5,3,"VfL Wolfsburg","SV Werder Bremen","HOME_TEAM"
1.21,6.98,10.91,0,2,1,2,"Borussia Dortmund","1. FC Köln","AWAY_TEAM"
8.93,6.63,1.27,1,3,1,3,"VfB Stuttgart","FC Bayern München","AWAY_TEAM"
2.42,3.33,2.95,0,1,1,1,"FC Augsburg","SC Freiburg","DRAW"
2.65,3.61,2.48,2,3,3,3,"1. FC Union Berlin","Eintracht Frankfurt","DRAW"
1.24,6.15,12.16,1,1,2,1,"RB Leipzig","Arminia Bielefeld","HOME_TEAM"
1.37,5.14,7.89,2,1,4,1,"Borussia Mönchengladbach","FC Schalke 04","HOME_TEAM"
1.75,3.85,4.4,0,0,0,0,"Bayer 04 Leverkusen","Hertha BSC","DRAW"
2.89,3.69,2.27,1,1,1,1,"1. FSV Mainz 05","TSG 1899 Hoffenheim","DRAW"
2.24,3.47,3.05,0,1,3,1,"Hertha BSC","1. FC Union Berlin","HOME_TEAM"
3.7,3.52,2.01,2,2,2,2,"1. FC Köln","VfL Wolfsburg","DRAW"
4.32,4.1,1.7,1,1,1,1,"Eintracht Frankfurt","Borussia Dortmund","DRAW"
3.05,3.42,2.32,2,1,2,1,"Arminia Bielefeld","1. FSV Mainz 05","HOME_TEAM"
3.47,3.78,2,1,2,2,2,"SC Freiburg","Borussia Mönchengladbach","DRAW"
1.62,4.45,4.7,2,3,3,3,"FC Bayern München","RB Leipzig","DRAW"
2.64,3.43,2.54,0,2,1,2,"SV Werder Bremen","VfB Stuttgart","AWAY_TEAM"
6.02,4.51,1.51,0,3,0,3,"FC Schalke 04","Bayer 04 Leverkusen","AWAY_TEAM"
1.84,3.87,3.83,1,1,3,1,"TSG 1899 Hoffenheim","FC Augsburg","HOME_TEAM"
2.18,3.53,3.11,0,1,2,1,"VfL Wolfsburg","Eintracht Frankfurt","HOME_TEAM"
1.37,5.11,7.08,1,5,1,5,"Borussia Dortmund","VfB Stuttgart","AWAY_TEAM"
1.8,3.91,3.97,0,1,1,1,"Borussia Mönchengladbach","Hertha BSC","DRAW"
1.77,3.79,4.48,0,0,2,0,"SC Freiburg","Arminia Bielefeld","HOME_TEAM"
2.45,3.42,2.84,0,1,0,1,"1. FSV Mainz 05","1. FC Köln","AWAY_TEAM"
1.34,5.05,8.23,2,0,2,0,"RB Leipzig","SV Werder Bremen","HOME_TEAM"
8.31,5.93,1.31,1,1,1,1,"1. FC Union Berlin","FC Bayern München","DRAW"
1.96,3.6,3.83,1,2,2,2,"FC Augsburg","FC Schalke 04","DRAW"
1.81,3.92,3.92,2,1,4,1,"Bayer 04 Leverkusen","TSG 1899 Hoffenheim","HOME_TEAM"
2.79,3.65,2.36,3,3,3,3,"Eintracht Frankfurt","Borussia Mönchengladbach","DRAW"
5.03,4.37,1.59,1,2,1,2,"SV Werder Bremen","Borussia Dortmund","AWAY_TEAM"
1.78,3.9,4.29,0,0,0,0,"Hertha BSC","1. FSV Mainz 05","DRAW"
2.07,3.6,3.39,0,2,2,2,"VfB Stuttgart","1. FC Union Berlin","DRAW"
3.07,3.39,2.3,0,2,0,2,"FC Schalke 04","SC Freiburg","AWAY_TEAM"
1.29,5.89,8.98,1,1,2,1,"FC Bayern München","VfL Wolfsburg","HOME_TEAM"
3.02,3.26,2.39,0,1,0,1,"Arminia Bielefeld","FC Augsburg","AWAY_TEAM"
4.1,3.93,1.8,0,1,0,1,"TSG 1899 Hoffenheim","RB Leipzig","AWAY_TEAM"
4.81,3.99,1.67,0,4,0,4,"1. FC Köln","Bayer 04 Leverkusen","AWAY_TEAM"
4.37,3.8,1.77,0,1,2,1,"1. FC Union Berlin","Borussia Dortmund","HOME_TEAM"
2.22,3.41,3.19,0,1,0,1,"FC Schalke 04","Arminia Bielefeld","AWAY_TEAM"
1.88,4.05,3.61,1,2,1,2,"Borussia Mönchengladbach","TSG 1899 Hoffenheim","AWAY_TEAM"
2.51,3.4,2.74,0,1,0,1,"1. FSV Mainz 05","SV Werder Bremen","AWAY_TEAM"
3.21,3.5,2.18,0,2,0,2,"FC Augsburg","Eintracht Frankfurt","AWAY_TEAM"
1.31,5.34,9.14,0,0,0,0,"RB Leipzig","1. FC Köln","DRAW"
4.48,4.24,1.68,1,2,1,2,"Bayer 04 Leverkusen","FC Bayern München","AWAY_TEAM"
2.72,3.43,2.51,1,1,4,1,"SC Freiburg","Hertha BSC","HOME_TEAM"
2.14,3.63,3.18,0,0,1,0,"VfL Wolfsburg","VfB Stuttgart","HOME_TEAM"
2.35,3.28,3.03,0,1,0,1,"1. FC Köln","FC Augsburg","AWAY_TEAM"
3.27,3.69,2.07,1,1,2,1,"Eintracht Frankfurt","Bayer 04 Leverkusen","HOME_TEAM"
2.93,3.24,2.43,0,2,0,2,"SV Werder Bremen","1. FC Union Berlin","AWAY_TEAM"
5.49,4.18,1.57,0,1,0,1,"Arminia Bielefeld","Borussia Mönchengladbach","AWAY_TEAM"
1.99,3.68,3.47,0,3,1,3,"TSG 1899 Hoffenheim","SC Freiburg","AWAY_TEAM"
1.68,3.84,4.85,1,0,3,0,"Hertha BSC","FC Schalke 04","HOME_TEAM"
4.11,3.84,1.79,0,1,0,1,"VfB Stuttgart","RB Leipzig","AWAY_TEAM"
1.56,4.23,5.43,0,0,2,0,"Borussia Dortmund","VfL Wolfsburg","HOME_TEAM"
1.12,8.78,17.86,0,2,5,2,"FC Bayern München","1. FSV Mainz 05","HOME_TEAM"
4.61,4.23,1.64,2,2,3,2,"Borussia Mönchengladbach","FC Bayern München","HOME_TEAM"
3.47,3.57,2.02,1,0,4,0,"FC Schalke 04","TSG 1899 Hoffenheim","HOME_TEAM"
1.35,5.03,8,0,1,1,1,"Bayer 04 Leverkusen","SV Werder Bremen","DRAW"
2.06,3.57,3.33,2,0,5,0,"SC Freiburg","1. FC Köln","HOME_TEAM"
2.8,3.61,2.33,0,2,0,2,"1. FSV Mainz 05","Eintracht Frankfurt","AWAY_TEAM"
2.48,3.37,2.75,1,2,2,2,"1. FC Union Berlin","VfL Wolfsburg","DRAW"
2.07,3.6,3.29,0,3,1,3,"RB Leipzig","Borussia Dortmund","AWAY_TEAM"
2.78,3.39,2.44,0,4,1,4,"FC Augsburg","VfB Stuttgart","AWAY_TEAM"
2.85,3.37,2.41,0,0,1,0,"Arminia Bielefeld","Hertha BSC","HOME_TEAM"
3.7,3.35,2.03,0,0,1,0,"1. FC Union Berlin","Bayer 04 Leverkusen","HOME_TEAM"
3.19,3.31,2.25,0,0,0,0,"1. FC Köln","Hertha BSC","DRAW"
1.23,6.35,11.09,0,1,1,1,"Borussia Dortmund","1. FSV Mainz 05","DRAW"
2.35,3.25,3.06,0,0,2,0,"SV Werder Bremen","FC Augsburg","HOME_TEAM"
3.55,3.6,2,2,2,2,2,"VfL Wolfsburg","RB Leipzig","DRAW"
1.54,4.37,5.44,0,0,0,0,"TSG 1899 Hoffenheim","Arminia Bielefeld","DRAW"
2.86,3.82,2.23,0,2,2,2,"VfB Stuttgart","Borussia Mönchengladbach","DRAW"
1.21,7,11.13,1,1,2,1,"FC Bayern München","SC Freiburg","HOME_TEAM"
1.46,4.59,6.21,1,1,3,1,"Eintracht Frankfurt","FC Schalke 04","HOME_TEAM"
1.57,4.22,5.49,0,0,1,0,"Borussia Mönchengladbach","SV Werder Bremen","HOME_TEAM"
2.44,3.29,2.94,0,3,0,3,"Hertha BSC","TSG 1899 Hoffenheim","AWAY_TEAM"
3.02,3.87,2.14,1,1,2,1,"Bayer 04 Leverkusen","Borussia Dortmund","HOME_TEAM"
3.95,3.75,1.86,0,2,0,2,"1. FSV Mainz 05","VfL Wolfsburg","AWAY_TEAM"
2.72,3.21,2.63,0,2,1,2,"FC Schalke 04","1. FC Köln","AWAY_TEAM"
4.18,3.85,1.79,1,0,3,0,"Arminia Bielefeld","VfB Stuttgart","HOME_TEAM"
2.49,3.34,2.8,1,2,2,2,"SC Freiburg","Eintracht Frankfurt","DRAW"
11.21,6.79,1.22,0,1,0,1,"FC Augsburg","FC Bayern München","AWAY_TEAM"
1.49,4.29,6.57,0,0,1,0,"RB Leipzig","1. FC Union Berlin","HOME_TEAM"
3.29,3.71,2.08,2,2,4,2,"Borussia Mönchengladbach","Borussia Dortmund","HOME_TEAM"
4.92,4.15,1.64,1,5,1,5,"Arminia Bielefeld","Eintracht Frankfurt","AWAY_TEAM"
1.92,3.73,3.78,0,1,0,1,"Bayer 04 Leverkusen","VfL Wolfsburg","AWAY_TEAM"
2.62,3.38,2.66,2,1,2,1,"SC Freiburg","VfB Stuttgart","HOME_TEAM"
6.33,4.52,1.47,2,2,3,2,"1. FSV Mainz 05","RB Leipzig","HOME_TEAM"
3.51,3.62,2.03,1,1,2,1,"FC Augsburg","1. FC Union Berlin","HOME_TEAM"
2.09,3.63,3.29,1,4,1,4,"Hertha BSC","SV Werder Bremen","AWAY_TEAM"
9.92,6.63,1.24,0,4,0,4,"FC Schalke 04","FC Bayern München","AWAY_TEAM"
1.84,3.64,4.25,2,0,3,0,"TSG 1899 Hoffenheim","1. FC Köln","HOME_TEAM"
1.63,4.29,4.79,0,0,2,0,"VfB Stuttgart","1. FSV Mainz 05","HOME_TEAM"
1.96,3.76,3.54,0,1,3,1,"Eintracht Frankfurt","Hertha BSC","HOME_TEAM"
1.28,5.92,9.04,1,1,3,1,"Borussia Dortmund","FC Augsburg","HOME_TEAM"
2.04,3.64,3.43,0,1,1,1,"SV Werder Bremen","FC Schalke 04","DRAW"
1.17,8.12,14.5,2,1,4,1,"FC Bayern München","TSG 1899 Hoffenheim","HOME_TEAM"
2.75,3.63,2.39,1,1,1,1,"1. FC Union Berlin","Borussia Mönchengladbach","DRAW"
1.84,3.85,4.27,0,0,1,0,"RB Leipzig","Bayer 04 Leverkusen","HOME_TEAM"
2.05,3.45,3.6,2,1,3,1,"1. FC Köln","Arminia Bielefeld","HOME_TEAM"
2.1,3.6,3.25,2,0,3,0,"VfL Wolfsburg","SC Freiburg","HOME_TEAM"
11.88,7.82,1.18,0,1,0,1,"Hertha BSC","FC Bayern München","AWAY_TEAM"
6.39,4.92,1.43,0,3,0,3,"FC Schalke 04","RB Leipzig","AWAY_TEAM"
1.63,4.59,4.5,2,2,5,2,"Bayer 04 Leverkusen","VfB Stuttgart","HOME_TEAM"
4.59,4,1.73,0,1,2,1,"SC Freiburg","Borussia Dortmund","HOME_TEAM"
3.49,3.61,2.04,1,0,1,0,"1. FSV Mainz 05","1. FC Union Berlin","HOME_TEAM"
4.17,3.51,1.92,0,2,0,2,"FC Augsburg","VfL Wolfsburg","AWAY_TEAM"
1.53,4.42,5.66,1,2,1,2,"Borussia Mönchengladbach","1. FC Köln","AWAY_TEAM"
2.58,3.73,2.58,0,3,1,3,"TSG 1899 Hoffenheim","Eintracht Frankfurt","AWAY_TEAM"
1.21,6.58,12.29,2,1,2,1,"RB Leipzig","FC Augsburg","HOME_TEAM"
1.45,4.81,6.11,1,2,2,2,"Borussia Dortmund","TSG 1899 Hoffenheim","DRAW"
2,3.87,3.35,1,1,1,1,"VfB Stuttgart","Hertha BSC","DRAW"
2.46,3.37,2.83,0,0,0,0,"SV Werder Bremen","SC Freiburg","DRAW"
1.36,5.58,7.37,1,2,2,2,"Bayer 04 Leverkusen","1. FSV Mainz 05","DRAW"
1.75,3.72,4.48,0,0,0,0,"1. FC Union Berlin","FC Schalke 04","DRAW"
1.61,4.18,5.06,0,0,2,0,"Eintracht Frankfurt","1. FC Köln","HOME_TEAM"
2.46,3.41,2.79,0,0,0,0,"VfL Wolfsburg","Borussia Mönchengladbach","DRAW"
1.13,9.32,16.29,0,3,3,3,"FC Bayern München","Arminia Bielefeld","DRAW"
4.19,3.69,1.81,0,3,0,3,"Arminia Bielefeld","VfL Wolfsburg","AWAY_TEAM"
2.82,3.54,2.35,0,1,0,1,"1. FC Köln","VfB Stuttgart","AWAY_TEAM"
6.22,5.44,1.4,2,1,2,1,"Eintracht Frankfurt","FC Bayern München","HOME_TEAM"
1.49,4.47,5.67,1,2,1,2,"Borussia Mönchengladbach","1. FSV Mainz 05","AWAY_TEAM"
2.14,3.52,3.23,0,1,0,1,"SC Freiburg","1. FC Union Berlin","AWAY_TEAM"
7.77,5.19,1.35,0,4,0,4,"FC Schalke 04","Borussia Dortmund","AWAY_TEAM"
4.3,3.94,1.75,1,1,1,1,"FC Augsburg","Bayer 04 Leverkusen","DRAW"
4.27,3.93,1.74,0,3,0,3,"Hertha BSC","RB Leipzig","AWAY_TEAM"
1.83,3.92,4.64,2,0,4,0,"TSG 1899 Hoffenheim","SV Werder Bremen","HOME_TEAM"
3.77,3.77,1.99,0,1,2,1,"SV Werder Bremen","Eintracht Frankfurt","HOME_TEAM"
1.28,6.4,10.75,0,0,3,0,"Borussia Dortmund","Arminia Bielefeld","HOME_TEAM"
1.64,4.08,5.7,3,1,5,1,"VfB Stuttgart","FC Schalke 04","HOME_TEAM"
1.14,9.75,19.5,2,1,5,1,"FC Bayern München","1. FC Köln","HOME_TEAM"
1.89,3.57,4.5,1,0,2,0,"VfL Wolfsburg","Hertha BSC","HOME_TEAM"
1.99,3.77,3.77,0,2,3,2,"RB Leipzig","Borussia Mönchengladbach","HOME_TEAM"
2.4,3.46,3.06,1,1,1,1,"1. FC Union Berlin","TSG 1899 Hoffenheim","DRAW"
2.45,3.57,2.91,0,1,0,1,"1. FSV Mainz 05","FC Augsburg","AWAY_TEAM"
1.68,3.96,5.38,0,2,1,2,"Bayer 04 Leverkusen","SC Freiburg","AWAY_TEAM"
3.14,3.38,2.23,0,0,0,0,"FC Schalke 04","1. FSV Mainz 05","DRAW"
1.9,3.71,3.76,0,1,1,1,"Eintracht Frankfurt","VfB Stuttgart","DRAW"
2.02,3.45,3.59,0,1,2,1,"Hertha BSC","FC Augsburg","HOME_TEAM"
2.56,3.52,2.59,0,1,0,1,"Borussia Mönchengladbach","Bayer 04 Leverkusen","AWAY_TEAM"
4.6,3.95,1.69,0,3,0,3,"SC Freiburg","RB Leipzig","AWAY_TEAM"
2.91,3.55,2.29,2,1,2,1,"TSG 1899 Hoffenheim","VfL Wolfsburg","HOME_TEAM"
1.6,4.38,4.89,2,2,4,2,"FC Bayern München","Borussia Dortmund","HOME_TEAM"
2.71,3.13,2.67,0,1,1,1,"1. FC Köln","SV Werder Bremen","DRAW"
3.73,3.29,2.04,0,0,0,0,"Arminia Bielefeld","1. FC Union Berlin","DRAW"
2.59,3.3,2.73,0,2,0,2,"Arminia Bielefeld","SV Werder Bremen","AWAY_TEAM"
4.5,3.78,1.78,0,1,3,1,"FC Augsburg","Borussia Mönchengladbach","HOME_TEAM"
10.83,6.77,1.23,0,3,1,3,"SV Werder Bremen","FC Bayern München","AWAY_TEAM"
1.45,5.03,6.28,1,0,5,0,"VfL Wolfsburg","FC Schalke 04","HOME_TEAM"
2.63,3.51,2.63,0,0,1,0,"1. FSV Mainz 05","SC Freiburg","HOME_TEAM"
1.98,3.67,3.79,0,1,2,1,"1. FC Union Berlin","1. FC Köln","HOME_TEAM"
1.35,5.98,7.41,0,0,2,0,"Borussia Dortmund","Hertha BSC","HOME_TEAM"
1.35,5.86,7.41,0,2,1,2,"Bayer 04 Leverkusen","Arminia Bielefeld","AWAY_TEAM"
1.79,3.99,4.24,0,1,1,1,"RB Leipzig","Eintracht Frankfurt","DRAW"
2.28,3.55,3.1,1,0,2,0,"VfB Stuttgart","TSG 1899 Hoffenheim","HOME_TEAM"
8.39,4.73,1.37,0,1,0,1,"Arminia Bielefeld","RB Leipzig","AWAY_TEAM"
5.77,4.41,1.51,1,2,2,2,"1. FC Köln","Borussia Dortmund","DRAW"
1.71,3.88,4.55,4,2,5,2,"Eintracht Frankfurt","1. FC Union Berlin","HOME_TEAM"
3.67,3.45,2,1,2,1,2,"SV Werder Bremen","VfL Wolfsburg","AWAY_TEAM"
1.23,6.64,10.61,4,0,4,0,"FC Bayern München","VfB Stuttgart","HOME_TEAM"
5.64,4.12,1.56,0,3,0,3,"FC Schalke 04","Borussia Mönchengladbach","AWAY_TEAM"
1.76,3.92,4.21,1,2,1,2,"TSG 1899 Hoffenheim","1. FSV Mainz 05","AWAY_TEAM"
3.76,3.51,1.96,3,0,3,0,"Hertha BSC","Bayer 04 Leverkusen","HOME_TEAM"
1.84,3.64,4.11,0,0,2,0,"SC Freiburg","FC Augsburg","HOME_TEAM"
1.74,3.93,4.2,1,2,1,2,"Borussia Dortmund","Eintracht Frankfurt","AWAY_TEAM"
1.26,5.6,10.65,1,1,2,1,"Bayer 04 Leverkusen","FC Schalke 04","HOME_TEAM"
1.56,4.02,5.67,0,0,1,0,"VfL Wolfsburg","1. FC Köln","HOME_TEAM"
1.99,3.42,3.73,0,1,1,1,"1. FSV Mainz 05","Arminia Bielefeld","DRAW"
3.2,3.53,2.13,2,1,2,1,"FC Augsburg","TSG 1899 Hoffenheim","HOME_TEAM"
3.28,3.77,2.02,0,1,0,1,"RB Leipzig","FC Bayern München","AWAY_TEAM"
1.7,4,4.39,0,1,2,1,"Borussia Mönchengladbach","SC Freiburg","HOME_TEAM"
1.91,3.59,3.78,0,0,1,0,"VfB Stuttgart","SV Werder Bremen","HOME_TEAM"
2.13,3.25,3.48,1,1,1,1,"1. FC Union Berlin","Hertha BSC","DRAW"
3.51,3.21,2.21,0,0,1,0,"Arminia Bielefeld","SC Freiburg","HOME_TEAM"
2.49,3.66,2.8,2,3,4,3,"Eintracht Frankfurt","VfL Wolfsburg","HOME_TEAM"
7.23,4.3,1.51,0,4,1,4,"SV Werder Bremen","RB Leipzig","AWAY_TEAM"
3.06,3.76,2.27,1,2,2,2,"Hertha BSC","Borussia Mönchengladbach","DRAW"
1.28,6.2,11.5,0,1,1,1,"FC Bayern München","1. FC Union Berlin","DRAW"
4.99,4.39,1.66,1,3,2,3,"VfB Stuttgart","Borussia Dortmund","AWAY_TEAM"
3.46,3.56,2.16,1,0,1,0,"FC Schalke 04","FC Augsburg","HOME_TEAM"
2.51,3.37,2.97,1,3,2,3,"1. FC Köln","1. FSV Mainz 05","AWAY_TEAM"
2.8,3.72,2.36,0,0,0,0,"TSG 1899 Hoffenheim","Bayer 04 Leverkusen","DRAW"
1.43,4.65,6.61,0,0,0,0,"RB Leipzig","TSG 1899 Hoffenheim","DRAW"
2.38,3.49,2.8,1,0,4,0,"Borussia Mönchengladbach","Eintracht Frankfurt","HOME_TEAM"
1.48,4.43,6.06,2,0,4,0,"SC Freiburg","FC Schalke 04","HOME_TEAM"
4.3,3.95,1.73,1,3,2,3,"VfL Wolfsburg","FC Bayern München","AWAY_TEAM"
2.17,3.38,3.25,0,0,0,0,"FC Augsburg","Arminia Bielefeld","DRAW"
2.34,3.39,2.93,2,1,2,1,"1. FC Union Berlin","VfB Stuttgart","HOME_TEAM"
1.51,4.22,6.1,1,0,3,0,"Bayer 04 Leverkusen","1. FC Köln","HOME_TEAM"
1.39,4.86,7.19,3,1,4,1,"Borussia Dortmund","SV Werder Bremen","HOME_TEAM"
6.55,4.45,1.45,0,1,2,1,"1. FC Köln","RB Leipzig","HOME_TEAM"
1.47,4.36,6.68,1,0,2,0,"Eintracht Frankfurt","FC Augsburg","HOME_TEAM"
1.43,4.88,6.35,2,0,2,0,"FC Bayern München","Bayer 04 Leverkusen","HOME_TEAM"
1.88,3.51,4.05,0,0,1,0,"Arminia Bielefeld","FC Schalke 04","HOME_TEAM"
1.54,4.32,5.53,1,0,2,0,"Borussia Dortmund","1. FC Union Berlin","HOME_TEAM"
2.96,3.49,2.28,0,3,1,3,"VfB Stuttgart","VfL Wolfsburg","AWAY_TEAM"
2.71,3.25,2.59,0,1,0,1,"SV Werder Bremen","1. FSV Mainz 05","AWAY_TEAM"
2.66,3.72,2.4,0,2,3,2,"TSG 1899 Hoffenheim","Borussia Mönchengladbach","HOME_TEAM"
2.63,3.34,2.65,0,3,2,3,"FC Augsburg","1. FC Köln","AWAY_TEAM"
2.81,3.55,2.4,0,1,1,1,"SC Freiburg","TSG 1899 Hoffenheim","DRAW"
2.81,3.59,2.38,0,2,0,2,"VfL Wolfsburg","Borussia Dortmund","AWAY_TEAM"
8.88,5.95,1.29,2,1,2,1,"1. FSV Mainz 05","FC Bayern München","HOME_TEAM"
1.88,3.52,4.17,0,1,3,1,"1. FC Union Berlin","SV Werder Bremen","HOME_TEAM"
2.36,3.57,2.85,0,1,3,1,"Bayer 04 Leverkusen","Eintracht Frankfurt","HOME_TEAM"
1.39,5.06,7.19,0,0,2,0,"RB Leipzig","VfB Stuttgart","HOME_TEAM"
1.5,4.31,6.47,3,0,5,0,"Borussia Mönchengladbach","Arminia Bielefeld","HOME_TEAM"
2.47,3.21,2.95,1,1,1,1,"1. FSV Mainz 05","Hertha BSC","DRAW"
2.16,3.44,3.22,2,0,3,0,"Hertha BSC","SC Freiburg","HOME_TEAM"
1.61,4.56,5.7,1,1,2,1,"VfB Stuttgart","FC Augsburg","HOME_TEAM"
2.61,3.78,2.61,1,2,3,2,"Borussia Dortmund","RB Leipzig","HOME_TEAM"
4.54,4.04,1.82,0,0,0,0,"SV Werder Bremen","Bayer 04 Leverkusen","DRAW"
1.84,3.71,4.31,1,0,3,0,"VfL Wolfsburg","1. FC Union Berlin","HOME_TEAM"
1.56,4.49,5.9,0,2,4,2,"TSG 1899 Hoffenheim","FC Schalke 04","HOME_TEAM"
1.51,5.4,5,4,0,6,0,"FC Bayern München","Borussia Mönchengladbach","HOME_TEAM"
2.46,3.61,2.75,0,4,1,4,"1. FC Köln","SC Freiburg","AWAY_TEAM"
1.61,4.19,5.25,0,1,1,1,"Eintracht Frankfurt","1. FSV Mainz 05","DRAW"
1.82,3.82,4.86,0,0,0,0,"Hertha BSC","Arminia Bielefeld","DRAW"
4.4,3.68,1.75,1,2,1,2,"FC Schalke 04","Hertha BSC","AWAY_TEAM"
6.3,5.6,1.41,1,3,4,3,"FC Schalke 04","Eintracht Frankfurt","HOME_TEAM"
1.94,3.61,3.9,0,0,0,0,"Hertha BSC","1. FC Köln","DRAW"
1.86,3.82,4.02,1,2,1,2,"Borussia Mönchengladbach","VfB Stuttgart","AWAY_TEAM"
2.68,3.41,2.62,1,1,1,1,"Arminia Bielefeld","TSG 1899 Hoffenheim","DRAW"
1.79,3.99,4.18,1,1,1,1,"Bayer 04 Leverkusen","1. FC Union Berlin","DRAW"
6.95,6.05,1.35,1,2,2,2,"SC Freiburg","FC Bayern München","DRAW"
2.68,3.41,2.62,0,0,2,0,"FC Augsburg","SV Werder Bremen","HOME_TEAM"
5.65,4.79,1.51,0,3,1,3,"1. FSV Mainz 05","Borussia Dortmund","AWAY_TEAM"
1.66,4.14,5.8,0,2,2,2,"RB Leipzig","VfL Wolfsburg","DRAW"
1.37,5.72,7.02,0,0,1,0,"1. FC Köln","FC Schalke 04","HOME_TEAM"
1.56,4.49,5.4,0,1,3,1,"Eintracht Frankfurt","SC Freiburg","HOME_TEAM"
1.56,4.49,5.38,1,1,3,1,"Borussia Dortmund","Bayer 04 Leverkusen","HOME_TEAM"
2.21,3.81,3.01,0,2,0,2,"VfB Stuttgart","Arminia Bielefeld","AWAY_TEAM"
2.65,3.84,2.65,0,4,2,4,"SV Werder Bremen","Borussia Mönchengladbach","AWAY_TEAM"
1.79,3.72,4.53,0,3,2,3,"VfL Wolfsburg","1. FSV Mainz 05","AWAY_TEAM"
2.56,3.72,2.57,0,1,2,1,"TSG 1899 Hoffenheim","Hertha BSC","HOME_TEAM"
3.41,3.89,2.01,0,1,2,1,"1. FC Union Berlin","RB Leipzig","HOME_TEAM"
1.15,8.7,15.92,4,2,5,2,"FC Bayern München","FC Augsburg","HOME_TEAM"
5.13,4.37,1.58,1,1,1,1,"Borussia Mönchengladbach","FC Bayern München","DRAW"
1.59,4.25,5.31,1,0,1,0,"VfL Wolfsburg","VfL Bochum 1848","HOME_TEAM"
3.22,3.5,2.18,1,1,1,1,"1. FC Union Berlin","Bayer 04 Leverkusen","DRAW"
1.78,3.89,4.29,2,1,5,1,"VfB Stuttgart","SpVgg Greuther Fürth 1903","HOME_TEAM"
3,3.6,2.25,0,4,0,4,"FC Augsburg","TSG 1899 Hoffenheim","AWAY_TEAM"
2.68,3.44,2.57,0,0,0,0,"Arminia Bielefeld","SC Freiburg","DRAW"
1.59,4.27,5.19,3,2,5,2,"Borussia Dortmund","Eintracht Frankfurt","HOME_TEAM"
5.48,4.11,1.59,1,0,1,0,"1. FSV Mainz 05","RB Leipzig","HOME_TEAM"
3,3.35,2.36,1,1,3,1,"1. FC Köln","Hertha BSC","HOME_TEAM"
1.49,5.25,6.4,1,0,4,0,"RB Leipzig","VfB Stuttgart","HOME_TEAM"
1.61,4.56,5.7,0,0,0,0,"Eintracht Frankfurt","FC Augsburg","DRAW"
5.7,4.56,1.61,1,1,2,1,"SC Freiburg","Borussia Dortmund","HOME_TEAM"
2.65,3.84,2.65,1,0,2,0,"VfL Bochum 1848","1. FSV Mainz 05","HOME_TEAM"
2.59,3.52,2.9,0,1,1,1,"SpVgg Greuther Fürth 1903","Arminia Bielefeld","DRAW"
2.79,3.5,2.69,0,2,1,2,"Hertha BSC","VfL Wolfsburg","AWAY_TEAM"
2.34,3.62,3.2,2,0,4,0,"Bayer 04 Leverkusen","Borussia Mönchengladbach","HOME_TEAM"
2.2,3.62,3.52,2,2,2,2,"TSG 1899 Hoffenheim","1. FC Union Berlin","DRAW"
1.1,14.5,26,0,2,3,2,"FC Bayern München","1. FC Köln","HOME_TEAM"
1.46,4.78,6.01,0,2,3,2,"Borussia Dortmund","TSG 1899 Hoffenheim","HOME_TEAM"
2,3.67,3.47,2,3,2,3,"VfB Stuttgart","SC Freiburg","AWAY_TEAM"
1.73,3.89,4.47,2,0,3,0,"1. FSV Mainz 05","SpVgg Greuther Fürth 1903","HOME_TEAM"
4.1,3.78,1.81,1,4,1,4,"FC Augsburg","Bayer 04 Leverkusen","AWAY_TEAM"
3.38,3.68,2.03,0,1,1,1,"Arminia Bielefeld","Eintracht Frankfurt","DRAW"
1.88,3.66,3.9,0,1,2,1,"1. FC Köln","VfL Bochum 1848","HOME_TEAM"
1.21,6.83,11.52,2,0,5,0,"FC Bayern München","Hertha BSC","HOME_TEAM"
2.87,3.17,2.53,2,1,2,1,"1. FC Union Berlin","Borussia Mönchengladbach","HOME_TEAM"
3.02,3.44,2.28,0,0,1,0,"VfL Wolfsburg","RB Leipzig","HOME_TEAM"
3.17,3.68,2.11,2,4,3,4,"Bayer 04 Leverkusen","Borussia Dortmund","AWAY_TEAM"
1.75,3.74,4.45,0,0,0,0,"1. FC Union Berlin","FC Augsburg","DRAW"
2.07,3.47,3.38,0,1,1,1,"SC Freiburg","1. FC Köln","DRAW"
1.87,3.69,3.87,0,2,0,2,"TSG 1899 Hoffenheim","1. FSV Mainz 05","AWAY_TEAM"
4.39,3.8,1.75,0,2,0,2,"SpVgg Greuther Fürth 1903","VfL Wolfsburg","AWAY_TEAM"
